score,total_pnl,max_drawdown,sharpe,win_rate,profit_factor,trade_count,avg_trade_minutes,max_trade_minutes,n_orders,tp_pct,step_min,step_max,step_mode,size_min,size_max,size_mode
0.658345,2267.1213,555.5202,12.1282,100.0,2267121305727.8623,522,4573.7,268398.0,29,5.0,1.81,2.37,linear,7.01,63.92,pyramid
0.652851,421.8381,94.7363,10.2931,100.0,421838085831.569,222,10565.7,268575.0,34,8.0,3.92,8.31,geometric,4.71,54.11,linear_increase
0.634194,1354.7135,368.4493,11.9524,100.0,1354713468734.892,412,5794.8,267827.0,31,5.5,1.86,3.14,linear,7.46,57.06,linear_increase
0.632119,263.8438,152.6345,7.118,100.0,263843758179.7618,84,25791.0,526917.0,32,10.0,3.64,5.98,front_heavy,9.75,71.3,geometric_increase
0.631261,740.0868,177.7318,13.4569,100.0,740086792440.8594,299,7844.8,268607.0,31,6.0,3.48,5.77,geometric,11.17,53.34,linear_increase
0.630162,481.7068,106.0656,11.7773,100.0,481706825839.0486,223,9715.3,268611.0,34,7.5,2.83,5.99,random,7.86,72.43,geometric_increase
0.626788,401.6354,111.2017,10.5433,100.0,401635365815.3274,204,10612.0,268629.0,36,7.0,7.26,8.06,geometric,6.77,44.87,random
0.61848,379.2207,211.6134,10.3994,100.0,379220745984.2718,94,23250.9,575735.0,32,7.0,8.09,8.31,linear,31.25,31.25,flat
0.618397,566.4312,150.0504,16.2,100.0,566431236621.0096,269,8875.4,268613.0,32,4.5,4.27,9.23,random,26.51,36.16,random
0.611851,598.8401,241.8041,11.3618,100.0,598840133986.3649,467,5104.0,159676.0,35,4.5,1.86,4.12,front_heavy,8.63,49.68,pyramid
0.610804,295.7094,88.2194,11.9779,100.0,295709413047.743,323,7366.7,162089.0,34,5.5,6.0,6.69,back_heavy,6.04,52.78,pyramid
0.609682,121.6438,31.1827,8.8693,100.0,121643815150.6892,230,10385.7,146699.0,30,8.5,3.44,5.41,random,1.29,153.01,geometric_increase
0.607652,252.9817,74.5652,9.0205,100.0,252981671554.0948,192,11276.8,230092.0,29,7.5,5.4,6.79,random,5.75,63.22,linear_increase
0.607438,416.1231,113.6034,10.159,100.0,416123101090.3548,211,10261.1,268567.0,30,8.0,6.07,6.41,random,7.31,59.36,pyramid
0.60551,667.1242,271.8814,12.3171,100.0,667124208377.4915,126,17346.1,575765.0,34,7.5,5.47,8.45,linear,29.41,29.41,flat
0.603504,583.6804,131.8369,13.1713,100.0,583680374617.5807,253,8637.9,268630.0,34,6.5,2.66,6.59,linear,8.14,71.23,geometric_increase
0.603379,481.9879,115.1719,8.1402,100.0,481987913519.9137,230,9502.5,268573.0,30,10.0,3.04,8.06,linear,0.54,66.12,linear_increase
0.599638,68.9026,18.7062,8.0638,100.0,68902572400.6655,78,27774.6,297729.0,33,10.0,7.99,8.28,random,3.5,103.59,geometric_increase
0.599557,513.0641,115.184,15.3291,100.0,513064074881.4781,238,9182.9,268628.0,34,6.0,5.4,7.98,back_heavy,15.91,48.72,geometric_increase
0.593119,151.9467,53.0739,8.171,100.0,151946718742.0716,129,16781.8,268604.0,30,7.5,8.99,9.12,front_heavy,6.33,60.34,pyramid
0.584386,256.7491,63.0361,11.1017,100.0,256749103308.59,183,12815.1,268613.0,32,7.5,7.68,8.89,geometric,7.13,55.37,pyramid
0.584188,367.9163,204.8732,11.2031,100.0,367916260247.1206,109,20996.4,526917.0,34,6.5,1.56,8.83,front_heavy,29.41,29.41,flat
0.582577,654.6046,158.6315,13.8774,100.0,654604645608.4259,298,8013.4,268615.0,34,5.5,3.47,4.32,geometric,12.37,57.12,geometric_increase
0.582181,1251.8667,521.3395,12.7312,100.0,1251866664454.4946,176,12418.2,575851.0,33,7.0,2.79,4.01,random,30.3,30.3,flat
0.581439,379.0857,88.2397,12.5998,100.0,379085687999.9303,223,10518.3,268573.0,35,7.0,1.47,6.06,front_heavy,9.22,47.93,linear_increase
0.581184,316.143,174.0813,11.5705,100.0,316142988840.7762,95,24690.4,575856.0,36,6.0,4.03,9.08,front_heavy,4.39,59.73,random
0.580873,572.7512,138.0755,12.2683,100.0,572751180023.0665,275,8529.4,267832.0,30,6.5,4.0,8.86,back_heavy,8.29,58.38,linear_increase
0.580009,201.0695,67.6111,10.2126,100.0,201069545797.7851,433,5495.3,102316.0,30,4.5,3.27,6.93,front_heavy,3.62,63.04,pyramid
0.579923,467.7704,131.6799,21.4993,100.0,467770384986.263,248,9458.0,268616.0,33,3.5,2.24,9.0,front_heavy,9.74,43.26,random
0.574876,1596.3167,670.8378,11.7091,100.0,1596316663471.3394,200,10926.9,575798.0,34,7.0,0.62,4.05,random,5.54,53.01,random
0.567392,1059.5347,439.7942,12.339,100.0,1059534746769.5046,164,13325.5,575837.0,35,7.0,2.98,4.75,random,28.57,28.57,flat
0.563611,504.6316,136.7585,9.779,100.0,504631575595.9139,266,8975.7,268575.0,33,7.5,2.09,5.01,random,4.38,56.22,linear_increase
0.554114,1166.0314,281.383,23.0588,100.0,1166031390922.0715,378,5839.1,267856.0,30,3.5,3.73,4.25,random,10.78,56.15,random
0.552245,294.1441,90.9453,13.9186,100.0,294144132923.011,186,11639.1,268616.0,30,5.0,3.04,9.85,front_heavy,19.43,48.99,random
0.550246,319.0504,96.7736,11.2532,100.0,319050368523.1466,354,6733.2,162133.0,33,5.5,3.92,8.1,geometric,4.1,56.5,linear_increase
0.549012,1345.0809,582.3686,13.7462,100.0,1345080933156.9648,202,10725.7,530893.0,33,6.0,1.99,4.23,random,2.52,64.87,random
0.546916,457.1362,115.1528,10.0913,100.0,457136235498.9744,257,9289.8,268577.0,30,7.5,4.18,5.09,linear,4.54,62.13,linear_increase
0.545448,954.5322,281.4011,12.0906,100.0,954532192135.2378,372,6420.8,268603.0,33,5.5,1.7,4.07,random,9.64,50.97,linear_increase
0.543344,211.4552,64.728,9.2291,100.0,211455156829.3477,289,8233.0,162417.0,31,7.0,2.27,7.89,random,1.72,62.79,linear_increase
0.540616,771.066,288.9847,11.2893,100.0,771066048250.0726,558,4278.3,161576.0,32,4.5,2.95,4.59,geometric,5.4,57.1,pyramid
0.539938,383.0361,130.3194,12.7021,100.0,383036135379.3521,391,6085.5,162086.0,31,4.5,5.58,5.77,random,8.86,57.22,pyramid
0.53108,415.5816,213.1023,8.9169,100.0,415581551113.7185,114,20575.4,575567.0,35,8.0,6.49,6.92,back_heavy,16.46,38.5,random
0.527712,271.9931,77.2465,9.7433,100.0,271993117505.3932,183,11831.3,268605.0,30,7.5,4.73,9.06,random,6.68,59.98,linear_increase
0.525299,658.2446,159.4438,13.0224,100.0,658244600889.7815,288,7588.1,268612.0,33,6.0,2.62,5.96,geometric,8.76,71.84,geometric_increase
0.521418,1083.5181,453.9764,13.3316,100.0,1083518143533.013,173,12632.3,575846.0,33,6.5,3.44,4.62,linear,30.3,30.3,flat
0.521131,224.1352,68.2426,10.1469,100.0,224135152494.3533,485,4914.4,101919.0,31,5.0,4.82,7.74,random,1.77,64.78,pyramid
0.519977,251.555,118.1837,8.0437,100.0,251555030161.1912,324,7368.9,162080.0,29,6.0,3.14,6.64,front_heavy,2.86,68.37,pyramid
0.519788,105.8181,43.3599,7.9565,100.0,105818126416.6502,211,11188.9,159644.0,32,6.5,8.1,8.77,front_heavy,2.32,60.18,pyramid
0.518515,847.5129,314.889,13.3678,100.0,847512861500.5817,152,14242.4,575806.0,36,7.5,4.83,5.5,geometric,27.78,27.78,flat
0.51778,162.6276,72.1837,7.3626,100.0,162627575236.4303,262,9010.1,159681.0,32,7.0,2.44,7.46,front_heavy,1.7,60.8,pyramid
0.516605,762.3313,333.4944,10.2598,100.0,762331335337.226,568,4204.2,161502.0,30,4.5,2.93,3.78,random,5.24,61.43,pyramid
0.516045,182.8932,39.6163,10.6182,100.0,182893245225.6516,306,7747.9,145860.0,34,6.5,6.23,7.73,random,2.55,56.27,pyramid
0.501083,526.4184,129.605,20.3098,100.0,526418430511.8907,283,8287.1,268605.0,32,4.0,7.84,8.13,back_heavy,30.24,32.86,random
0.493706,1569.3883,598.5532,14.4004,100.0,1569388282099.3442,214,10213.1,575821.0,33,6.0,0.4,7.36,back_heavy,5.44,88.43,geometric_increase
0.493651,214.3335,61.3728,8.2522,100.0,214333514846.6513,217,10070.9,209847.0,33,9.5,2.81,4.42,linear,1.19,139.33,geometric_increase
0.488661,436.2912,233.134,11.5078,100.0,436291169359.7604,113,19272.2,575858.0,32,6.5,7.1,9.92,geometric,31.25,31.25,flat
0.484237,1049.0798,295.5988,13.2394,100.0,1049079752620.7,415,5754.2,267831.0,35,5.0,3.07,4.07,back_heavy,12.8,45.27,pyramid
0.483309,332.108,88.7002,8.0677,100.0,332108005076.2021,233,10246.7,268603.0,31,9.0,4.38,8.28,back_heavy,1.49,63.02,linear_increase
0.482587,408.8341,350.6789,6.9184,100.0,408834138844.2668,51,42453.9,1235671.0,34,8.0,2.69,7.76,random,7.36,53.94,random
0.48224,773.4769,265.7372,14.4747,100.0,773476939820.0382,152,14377.5,575806.0,35,7.5,5.55,8.5,geometric,28.57,28.57,flat
0.48173,350.4176,182.5034,8.7423,100.0,350417590257.8935,102,21351.0,575851.0,33,9.0,4.48,8.7,geometric,10.96,64.04,geometric_increase
0.479185,531.5394,130.7099,13.1281,100.0,531539363539.687,271,8064.9,268607.0,35,6.0,1.74,7.03,random,9.57,47.57,linear_increase
0.474314,210.9643,53.8856,10.6791,100.0,210964282872.4532,171,12735.5,268588.0,30,7.5,7.32,8.4,back_heavy,6.67,60.0,linear_increase
0.472402,567.2763,141.5566,17.0486,100.0,567276268701.4327,308,7751.6,268615.0,29,4.5,6.29,7.92,linear,22.09,47.76,pyramid
0.471645,528.3725,122.8842,11.3813,100.0,528372485672.7032,297,8025.4,268613.0,34,7.0,2.89,9.0,geometric,3.61,55.22,linear_increase
0.468752,187.1211,52.687,9.636,100.0,187121081376.1961,162,13443.0,268587.0,33,7.5,6.49,7.65,linear,5.34,55.26,linear_increase
0.468521,86.9506,19.9587,9.4175,100.0,86950622353.365,129,16794.1,228786.0,30,9.5,1.21,7.49,front_heavy,2.5,129.37,geometric_increase
0.467968,753.5884,311.9669,12.1113,100.0,753588359618.9443,173,13228.9,530864.0,30,7.5,3.2,7.71,geometric,14.14,64.3,geometric_increase
0.462746,776.3428,318.1389,15.6771,100.0,776342797369.435,154,14059.3,575864.0,32,6.0,3.73,6.45,front_heavy,13.92,45.85,random
0.458532,451.0005,83.4307,13.5425,100.0,451000453133.2359,734,3252.7,102011.0,34,4.0,1.94,2.5,front_heavy,3.66,98.19,geometric_increase
0.457913,377.3328,96.0189,14.1204,100.0,377332764688.9704,424,5630.8,161636.0,34,5.0,2.24,9.14,geometric,3.84,96.61,geometric_increase
0.454964,203.7893,64.8524,10.9651,100.0,203789254340.2709,539,4431.7,93794.0,32,4.5,3.51,5.33,random,2.07,60.43,linear_increase
0.454514,152.373,37.1532,18.1323,100.0,152372981245.2449,258,8870.6,162417.0,34,4.5,7.0,9.7,random,8.39,70.23,geometric_increase
0.44754,289.2325,92.2335,10.8943,100.0,289232515380.0382,222,10564.2,268562.0,29,6.0,1.17,8.32,front_heavy,9.56,61.19,pyramid
0.44633,1173.2447,311.5445,13.4855,100.0,1173244692178.0063,456,5238.4,268574.0,29,5.0,1.07,6.49,geometric,5.18,107.19,geometric_increase
0.444374,979.2147,390.5552,13.7518,100.0,979214726706.8372,193,11225.8,526965.0,33,7.0,0.93,5.59,front_heavy,30.3,30.3,flat
0.442837,1203.001,499.3384,13.8951,100.0,1203000983510.1907,232,10110.3,526955.0,31,6.0,2.16,4.4,front_heavy,32.26,32.26,flat
0.439736,468.2655,131.4116,12.5611,100.0,468265533099.0924,124,17625.8,575173.0,30,6.5,8.09,9.01,linear,32.44,34.24,geometric_increase
0.437289,140.0666,39.8519,18.5009,100.0,140066567759.8506,259,9056.3,162082.0,31,4.0,1.86,9.64,front_heavy,9.33,76.4,geometric_increase
0.435293,560.7492,152.4197,21.1772,100.0,560749184442.4723,319,7484.4,268629.0,29,3.5,5.75,7.64,front_heavy,34.48,34.48,flat
0.433824,190.0869,119.3126,8.4169,100.0,190086903665.2677,86,25172.3,526917.0,35,8.0,8.8,9.87,linear,13.19,44.86,pyramid
0.429083,188.1017,48.3592,13.8661,100.0,188101715924.0493,303,7741.2,162082.0,31,5.5,5.21,8.31,back_heavy,4.56,102.71,geometric_increase
0.428982,71.1105,35.6491,7.4738,100.0,71110511056.9,306,7715.8,99341.0,35,5.5,4.56,9.06,front_heavy,1.1,57.66,pyramid
0.427119,442.3012,196.4862,9.9577,100.0,442301161251.3132,133,16374.1,526917.0,33,9.0,2.93,7.96,linear,7.15,78.92,geometric_increase
0.422337,429.3334,187.0478,10.089,100.0,429333366224.4673,121,18061.0,575851.0,33,9.5,3.39,9.86,geometric,7.84,75.72,geometric_increase
0.421925,581.208,134.4117,19.3078,100.0,581207952512.4674,302,7237.1,268603.0,30,4.5,2.62,8.71,random,24.23,42.43,linear_increase
0.42171,684.9906,179.2909,12.6999,100.0,684990572609.532,353,6644.7,267801.0,30,5.5,3.02,5.85,linear,8.31,58.36,linear_increase
0.41921,1108.3583,441.4787,14.0889,100.0,1108358273889.1162,197,11199.2,575854.0,30,6.0,1.62,6.23,random,6.37,63.8,random
0.418107,972.1814,452.5448,10.9119,100.0,972181358144.7618,183,11942.0,575846.0,31,7.0,2.3,8.01,back_heavy,12.71,51.8,linear_increase
0.417224,188.4243,58.7934,13.0393,100.0,188424347197.0922,497,4795.9,101918.0,30,4.0,6.69,7.1,front_heavy,4.12,62.54,pyramid
0.415101,803.6552,330.3429,13.9543,100.0,803655186613.7456,167,13087.4,575854.0,32,6.5,3.84,7.19,random,30.16,32.34,linear_increase
0.415056,385.1584,112.8131,20.0309,100.0,385158353578.2802,266,8817.8,268612.0,33,3.5,0.31,9.37,front_heavy,30.3,30.3,flat
0.412222,460.4251,220.7247,17.6605,100.0,460425069828.6025,1433,1666.1,55681.0,30,2.1,3.5,4.25,linear,6.52,60.15,pyramid
0.40862,508.1767,158.4424,12.6449,100.0,508176692758.2239,521,4583.5,161638.0,36,4.5,2.48,5.2,linear,4.23,51.32,linear_increase
0.407599,1186.8146,358.4267,11.6455,100.0,1186814605761.6453,481,4963.5,267832.0,32,5.0,2.39,4.54,geometric,7.24,55.26,pyramid
0.405145,812.9416,329.9913,13.8163,100.0,812941646693.0548,170,12855.2,575842.0,35,6.5,1.31,7.66,random,23.83,33.32,linear_increase
0.404168,423.9559,103.5916,16.0325,100.0,423955887626.6842,288,8293.6,268610.0,30,5.0,5.39,6.71,linear,13.83,65.15,geometric_increase
0.403954,140.3092,63.8629,10.4086,100.0,140309156366.4776,435,5491.3,102341.0,34,4.5,1.1,4.44,front_heavy,2.5,110.7,geometric_increase
0.403827,565.282,145.3898,22.269,100.0,565282008796.2931,332,7179.4,268609.0,30,3.5,7.38,8.77,linear,33.33,33.33,flat
0.400686,565.4127,148.2647,23.1524,100.0,565412661162.8993,303,7150.5,268606.0,34,3.5,0.43,7.33,front_heavy,2.59,63.14,random
0.400535,200.0428,51.2571,9.879,100.0,200042779425.712,233,9380.3,209631.0,30,8.0,3.62,4.53,random,2.38,131.17,geometric_increase
0.399649,898.9411,259.5833,12.5671,100.0,898941063391.8552,423,5647.0,267823.0,30,5.0,3.05,7.39,geometric,9.58,57.09,pyramid
0.398213,510.5722,229.4388,12.5271,100.0,510572179521.7591,147,14738.2,527736.0,34,6.5,5.87,7.77,random,28.04,30.78,pyramid
0.395474,127.9187,35.9674,12.1319,100.0,127918652955.3757,169,12809.8,230382.0,29,6.0,7.62,8.81,geometric,6.51,98.32,geometric_increase
0.392479,722.5612,272.7933,15.0605,100.0,722561163553.2354,175,12372.2,530856.0,32,6.5,6.29,8.72,back_heavy,31.25,31.25,flat
0.391661,573.1186,173.4713,20.9408,100.0,573118649154.5677,566,4219.1,161393.0,30,2.9,5.24,7.91,back_heavy,20.89,45.78,pyramid
0.38952,522.5519,235.8658,11.0938,100.0,522551929693.5659,139,15722.2,575854.0,33,7.5,3.95,8.94,geometric,15.36,52.41,geometric_increase
0.3877,1786.4614,440.9233,16.0195,100.0,1786461378195.3347,605,3946.0,267857.0,29,4.0,1.5,4.66,back_heavy,11.36,57.61,linear_increase
0.387092,795.6303,329.2712,12.1435,100.0,795630261184.1906,188,11625.4,527057.0,30,7.5,4.36,4.93,linear,17.77,48.9,linear_increase
0.386471,992.5648,259.2582,19.3003,100.0,992564791936.8947,451,5285.0,267834.0,33,3.5,3.86,4.15,back_heavy,30.3,30.3,flat
0.382744,625.6875,214.0222,17.7129,100.0,625687456631.2156,944,2529.7,102279.0,29,2.6,2.22,6.49,random,11.07,59.57,pyramid
0.381464,525.7952,134.3108,21.9377,100.0,525795220215.8363,330,7235.1,268613.0,32,3.5,7.45,8.07,geometric,31.25,31.25,flat
0.372029,1310.4874,511.7155,10.4682,100.0,1310487376444.6414,529,4513.1,267858.0,29,4.5,1.62,1.93,front_heavy,8.3,88.78,geometric_increase
0.365671,312.4518,136.3369,10.3402,100.0,312451762793.2304,120,18053.7,527731.0,34,9.0,6.4,8.43,back_heavy,10.59,48.23,linear_increase
0.365506,243.4272,56.5714,14.2177,100.0,243427231915.1622,229,10408.5,268612.0,32,6.0,6.94,9.53,geometric,8.21,54.29,linear_increase
0.363877,156.9797,37.3687,13.9844,100.0,156979714964.7196,169,12932.5,268614.0,32,6.5,7.01,9.87,random,7.58,80.35,geometric_increase
0.362261,465.4295,136.0893,14.0396,100.0,465429492499.9318,908,2630.0,94268.0,29,2.9,0.13,4.85,front_heavy,7.01,63.91,pyramid
0.358336,225.2876,142.759,8.9445,100.0,225287577952.3732,104,21014.8,526924.0,30,7.5,4.08,7.59,front_heavy,13.42,66.28,geometric_increase
0.354211,231.9709,131.1207,9.5553,100.0,231970911765.651,106,20616.8,527603.0,32,8.0,8.4,9.6,geometric,12.29,50.21,pyramid
0.354072,364.7431,121.3684,13.1675,100.0,364743100063.0962,472,5049.9,162080.0,29,4.5,3.87,8.25,geometric,5.08,63.88,linear_increase
0.353091,336.5047,95.9749,11.828,100.0,336504715665.6695,249,8700.9,268606.0,32,6.0,6.29,8.38,geometric,9.34,53.16,pyramid
0.346858,130.1108,38.8115,7.2987,100.0,130110843119.3094,192,11332.0,219477.0,35,10.0,6.27,8.86,back_heavy,0.97,56.17,linear_increase
0.344226,1101.7985,315.7032,22.1618,100.0,1101798496041.4492,482,4748.1,268629.0,31,3.0,3.49,3.77,back_heavy,8.64,59.39,random
0.341816,568.9925,206.8506,17.6505,100.0,568992530854.1896,612,3894.7,158902.0,32,2.9,0.93,4.42,front_heavy,17.0,51.56,geometric_increase
0.340843,1781.4094,764.8888,8.8102,100.0,1781409417853.9197,124,17562.6,1269674.0,34,10.0,1.59,4.3,back_heavy,3.82,55.0,pyramid
0.340411,67.5993,23.3695,8.7894,100.0,67599305008.8253,207,11331.1,159676.0,33,7.0,0.42,9.4,front_heavy,1.62,58.98,linear_increase
0.340327,496.8464,256.3091,15.8999,100.0,496846421840.7303,157,13790.7,526925.0,33,5.0,6.03,7.2,linear,9.04,51.31,random
0.339709,572.0432,422.3629,7.3748,100.0,572043168747.7405,72,30090.5,1234780.0,33,8.0,0.41,9.67,random,7.48,53.55,random
0.338991,214.0432,65.733,11.7059,100.0,214043180585.4562,223,10688.3,268576.0,32,5.5,7.88,9.24,linear,8.34,54.16,pyramid
0.33812,790.5789,300.3046,14.2919,100.0,790578935716.0476,151,14422.4,697389.0,35,7.0,3.62,6.98,random,16.08,41.28,random
0.337073,683.747,289.9012,12.9643,100.0,683746993010.686,179,12785.5,575842.0,30,6.5,4.19,8.59,geometric,20.9,49.75,geometric_increase
0.336321,252.512,63.0992,14.319,100.0,252511989920.6308,221,9802.9,268608.0,30,6.0,6.52,8.64,back_heavy,9.2,80.66,geometric_increase
0.335668,1574.3901,471.4202,10.9015,100.0,1574390101643.3862,610,3913.9,268047.0,30,5.0,1.79,4.26,geometric,1.66,65.0,pyramid
0.332514,763.3018,328.7143,11.6357,100.0,763301752636.7517,719,3320.3,159083.0,35,4.0,1.84,2.37,front_heavy,4.81,52.34,linear_increase
0.332477,506.0487,118.9423,15.7558,100.0,506048723424.1426,348,6864.1,267792.0,29,5.0,4.48,8.47,linear,11.48,57.49,linear_increase
0.331106,166.9875,70.8709,12.2697,100.0,166987509152.3482,325,7217.2,162079.0,29,4.0,1.19,9.3,front_heavy,7.16,63.76,pyramid
0.325228,201.8531,48.8369,13.3725,100.0,201853058661.0641,236,9180.2,228705.0,29,6.0,5.42,7.26,random,6.57,97.93,geometric_increase
0.324914,359.9146,128.5535,10.8795,100.0,359914570711.9699,296,8070.0,268588.0,31,5.0,6.59,8.21,random,5.17,56.35,random
0.322152,341.9653,127.9629,14.1039,100.0,341965250931.8872,1404,1700.9,55415.0,29,2.3,3.64,4.05,front_heavy,3.56,67.62,pyramid
0.319297,736.2964,274.7816,16.4114,100.0,736296352213.0065,201,10976.4,527093.0,32,6.0,6.12,6.58,random,31.25,31.25,flat
0.316719,968.8478,249.1326,18.0523,100.0,968847794722.7867,493,4843.8,267903.0,29,3.5,3.71,7.68,linear,7.01,68.68,random
0.315557,509.0374,253.3121,13.3663,100.0,509037352782.6747,151,14336.7,575820.0,32,6.0,2.2,7.62,front_heavy,31.25,31.25,flat
0.312652,128.5459,40.2718,15.1457,100.0,128545934708.7146,813,2936.8,59548.0,32,2.8,5.02,6.8,front_heavy,2.78,59.72,pyramid
0.30783,361.1863,108.4849,10.2693,100.0,361186268821.7089,304,7840.6,268570.0,29,6.5,4.37,6.88,geometric,3.99,64.97,linear_increase
0.306755,790.6485,329.4772,14.7133,100.0,790648506159.7314,192,11342.5,575843.0,32,6.0,5.11,7.64,back_heavy,30.69,31.81,linear_increase
0.30644,1531.4224,756.9511,9.9869,100.0,1531422354352.3467,125,17483.1,1235926.0,29,8.5,1.29,3.54,front_heavy,34.48,34.48,flat
0.305456,322.2714,132.763,8.9375,100.0,322271398474.7959,481,4966.1,161307.0,35,5.5,3.3,3.44,linear,1.28,55.87,linear_increase
0.305316,285.2319,156.695,9.458,100.0,285231858099.5912,115,18838.6,575803.0,31,8.0,3.77,9.26,random,12.9,64.42,geometric_increase
0.304462,115.1518,29.2762,7.6228,100.0,115151815517.2042,183,11831.3,230093.0,33,10.0,0.63,5.11,front_heavy,1.31,136.3,geometric_increase
0.302067,530.9147,150.7303,17.503,100.0,530914680649.4766,341,6408.7,268679.0,32,4.0,7.38,9.02,back_heavy,10.69,56.34,random
0.301683,838.7061,212.338,13.4273,100.0,838706109648.8096,470,5079.7,267833.0,30,5.0,1.61,6.93,linear,4.02,62.65,linear_increase
0.300351,243.8563,93.3498,12.281,100.0,243856257665.651,722,3308.5,94271.0,33,3.5,4.92,6.27,geometric,3.05,59.26,pyramid
0.300098,522.7128,220.8701,13.1195,100.0,522712822711.0807,616,3869.4,161489.0,29,3.5,4.13,7.86,back_heavy,8.35,62.48,pyramid
0.297706,880.9692,268.9461,12.9885,100.0,880969211735.3835,485,4922.9,267796.0,33,4.5,2.88,6.36,geometric,9.7,52.2,pyramid
0.296699,670.5701,235.428,19.1871,100.0,670570123405.8599,704,3393.0,161307.0,31,2.8,3.25,5.43,random,17.72,47.77,pyramid
0.296646,379.74,136.8776,20.4475,100.0,379739991434.1802,833,2867.4,102592.0,34,2.3,1.97,7.23,random,12.6,46.22,pyramid
0.296369,767.0006,265.0333,26.5245,100.0,767000645709.8285,753,3171.3,161332.0,29,2.1,0.44,5.38,front_heavy,34.48,34.48,flat
0.295127,422.9989,308.2362,7.4573,100.0,422998873535.2356,67,32620.9,1234983.0,34,8.0,5.03,5.85,random,29.41,29.41,flat
0.291957,538.378,136.1252,18.7141,100.0,538378044976.4485,1139,2096.2,90016.0,34,2.4,0.48,4.77,random,9.49,49.34,pyramid
0.288814,917.7571,329.4224,23.5513,100.0,917757080674.9296,834,2862.7,161372.0,33,2.2,0.7,4.01,front_heavy,30.3,30.3,flat
0.288813,196.0975,67.8193,16.9964,100.0,196097510398.4058,384,6220.1,162079.0,31,3.5,8.51,8.57,linear,9.24,56.81,pyramid
0.286635,511.9319,257.5237,12.643,100.0,511931862942.5363,159,13625.3,575820.0,35,6.0,4.94,7.91,random,28.57,28.57,flat
0.286408,392.7314,151.4879,12.9169,100.0,392731368078.101,1612,1481.4,54856.0,30,2.6,3.31,3.97,back_heavy,1.69,64.98,pyramid
0.283331,535.6655,221.5144,17.2424,100.0,535665518718.1414,1136,2101.7,91382.0,31,2.4,1.64,3.31,front_heavy,8.43,56.08,linear_increase
0.277447,1447.2678,595.04,8.4465,100.0,1447267831430.0527,643,3713.8,268230.0,30,5.0,0.52,2.17,front_heavy,2.18,64.48,linear_increase
0.276452,675.4208,254.6242,13.2368,100.0,675420762035.1526,205,10661.2,526967.0,33,7.0,3.35,8.82,geometric,13.12,57.82,geometric_increase
0.276023,448.9434,133.1214,14.5773,100.0,448943375907.6342,356,6659.7,268581.0,34,4.5,6.76,7.28,random,12.33,44.58,random
